Year,Bibrecord Country,Bibrecord City,faculty,Bibrecord Organization
2021.0,Thailand,Phathumwan,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Pathumwan,College of Population Studies,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Chulalongkorn Business School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Arts,Chulalongkorn University
2021.0,Thailand,Bangkok,Chulalongkorn Business School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Natural Products for Neuroprotection and Anti-ageing Research Unit,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,"Patumwan, Bangkok",Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,"Patumwan, Bangkok",Department of Mining and Petroleum Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Sports Science,Chulalongkorn University
2021.0,Thailand,Pathumwan,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Educational Invention and Innovation Research Unit,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,King Chulalongkorn Memorial Hospital,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Architecture,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Environmental Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Nursing,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Environmental Research Institute,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Sports Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Pharmacognosy and Pharmaceutical Botany,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Sasin School of Management,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Education,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Economics,Chulalongkorn University
2021.0,Thailand,Pathumwan,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Arrhythmia Research Chulalongkorn University,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Nursing,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Pathumwan,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Psychiatry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,"Pathumwan, Bangkok",The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Psychology,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Pathumwan,International Postgraduate Program in Hazardous Substance and Environmental Management,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Economics,Chulalongkorn University
2021.0,Thailand,Bangkok,The Thai Red Cross Society and Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Fine and Applied Arts,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,"Pathumwan, Bangkok",Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Institute of Biotechnology and Genetic Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Sasin School of Management,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,and Leadership,Chulalongkorn University
2021.0,Thailand,Saraburi,Center of Fuels and Energy from Biomass,Chulalongkorn University
2022.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2022.0,Thailand,Bangkok,Faculty of Allied Health Science,Chulalongkorn University
2022.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2022.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2022.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2022.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2022.0,Thailand,Bangkok,Department of Environmental Engineering,Chulalongkorn University
2022.0,Thailand,Bangkok,Energy Research Institute,Chulalongkorn University
2022.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2022.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2022.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2022.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2022.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2022.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2022.0,Thailand,Bangkok,Center of Excellence on Catalysis and Catalytic Reaction Engineering (CECC),Chulalongkorn University
2022.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
